,notes,principal_freq,slope,dur
1144,tickling,100.3263,563.0249,0.030299999999954252
1145,tickling,71.8777,-519.7008,0.03679999999997108
1146,tickling,96.4239,204.0796,0.02719999999999345
1147,tickling,70.9445,-2212.1925,0.02070000000003347
1148,tickling,76.1057,100.9609,0.012799999999970169
1149,tickling,73.76,-2431.0845,0.0191000000000372
1151,tickling,109.0807,419.2394,0.01439999999996644
1153,tickling,97.3171,118.1538,0.008000000000038199
1154,tickling,73.4463,42.343,0.017600000000015825
1156,tickling,76.6351,578.2352,0.05110000000001946
1158,tickling,98.6291,1409.4899,0.01599999999996271
1160,tickling,75.3214,94.0078,0.03360000000003538
1161,tickling,109.7013,448.5573,0.017499999999984084
1162,tickling,111.5619,1438.9149,0.016000000000019554
1163,tickling,108.7571,604.6129,0.030300000000011096
1164,tickling,95.0038,728.6748,0.019200000000012096
1165,tickling,99.3916,-407.7166,0.011099999999999
1166,tickling,94.9786,-362.9009,0.030399999999985994
1167,tickling,97.9868,-127.6092,0.019199999999955253
1168,tickling,70.0076,-543.4423,0.043200000000013006
1169,tickling,67.1963,-305.3606,0.05269999999995889
1170,tickling,94.5473,164.7012,0.030300000000011096
1171,tickling,64.8062,-526.291,0.06870000000003529
1172,tickling,112.4939,863.1172,0.03520000000003165
1173,tickling,100.9519,195.6869,0.033599999999978536
1174,tickling,93.7615,441.0296,0.02719999999999345
1175,tickling,109.8681,809.5482,0.009599999999977626
1176,tickling,69.0675,198.1997,0.02240000000000464
1177,tickling,72.1983,156.1595,0.04149999999998499
1178,tickling,70.0038,-377.6008,0.04629999999997381
1179,tickling,110.2846,29.6638,0.05119999999999436
1180,tickling,93.1401,-123.5024,0.019200000000012096
1181,tickling,94.387,529.0196,0.022299999999972897
1182,tickling,109.3754,840.7458,0.02240000000000464
1183,tickling,92.7963,372.1775,0.03839999999996735
1184,tickling,69.6858,478.7501,0.022299999999972897
1185,tickling,64.3812,-379.9604,0.020699999999976626
1186,tickling,64.535,443.415,0.030399999999985994
1187,tickling,68.5939,508.384,0.027200000000050295
1188,tickling,69.0611,-175.8472,0.02719999999999345
1189,tickling,95.4782,-737.814,0.01439999999996644
1190,tickling,70.6362,99.0706,0.017600000000015825
1191,tickling,110.9444,185.7286,0.06069999999999709
1192,tickling,68.2867,257.1917,0.02390000000002601
1193,tickling,108.759,-232.5136,0.02719999999999345
1194,tickling,84.3895,43.1487,0.043200000000013006
1195,tickling,64.072,-2177.6583,0.025500000000022283
1196,tickling,58.4714,-229.6942,0.054300000000012005
1197,tickling,108.3703,809.3864,0.03509999999999991
1198,tickling,85.015,44.0989,0.014299999999991542
1199,tickling,105.3085,992.3025,0.03669999999999618
1200,tickling,112.0508,230.5817,0.014299999999991542
1201,tickling,100.0153,98.3825,0.03350000000000364
1202,tickling,96.2537,181.3098,0.03509999999999991
1203,tickling,65.6284,-832.8637,0.03669999999999618
1204,tickling,60.3207,858.6036,0.04789999999997008
1205,tickling,81.2649,-103.5032,0.030300000000011096
1206,tickling,62.5057,-774.3492,0.04630000000003065
1207,tickling,110.6322,576.9508,0.022399999999990428
1208,tickling,101.5451,-213.0541,0.05270000000000152
1209,tickling,68.6042,-223.3236,0.01120000000000232
1210,tickling,63.4435,-142.2262,0.019199999999997885
1211,tickling,99.6844,475.764,0.025500000000008072
1212,tickling,107.9536,1556.2867,0.009600000000006048
1213,tickling,70.3152,408.1012,0.02719999999999345
1214,tickling,96.8903,87.0455,0.016000000000005343
1215,tickling,65.1605,977.041,0.017499999999998295
1216,tickling,61.8825,-1492.3867,0.030400000000000205
1217,tickling,89.3522,-221.9856,0.030400000000000205
1218,tickling,91.8879,182.246,0.02240000000000464
1219,tickling,96.5735,463.7567,0.03359999999999275
1220,tickling,88.7538,489.2061,0.028799999999989723
1221,tickling,89.3666,504.204,0.03509999999999991
1222,tickling,100.2905,350.7006,0.0607000000000113
1223,tickling,93.568,535.8527,0.04000000000000625
1224,tickling,64.7953,-520.0123,0.04950000000000898
1225,tickling,92.826,-35.6697,0.041600000000002524
1226,tickling,81.9364,-294.0369,0.019199999999997885
1227,tickling,93.4904,-2.2011,0.017600000000001614
1228,tickling,60.7902,375.2886,0.02719999999999345
1229,tickling,62.5008,403.5008,0.028700000000000614
1230,tickling,95.1736,257.1681,0.019100000000008777
1232,tickling,74.0577,-70.3854,0.03669999999999618
1237,tickling,95.7964,175.581,0.019199999999997885
1238,tickling,113.9137,49.9921,0.028700000000000614
1239,tickling,63.4431,273.5715,0.01279999999999859
1240,tickling,89.6964,540.0758,0.03519999999998902
1241,tickling,98.765,52.9337,0.02559999999999718
1242,tickling,73.76,329.62,0.027100000000018554
1244,tickling,71.4143,180.7526,0.02400000000000091
1245,tickling,21.2464,1250.8833,0.040000000000020464
1248,tickling,89.0587,-476.2527,0.017599999999987403
1249,tickling,70.3167,275.6284,0.030400000000014415
1250,tickling,71.2514,555.2575,0.02240000000000464
1251,tickling,60.6307,145.1226,0.017499999999984084
1252,tickling,69.8454,544.2693,0.02400000000000091
1253,tickling,97.5162,614.14,0.009599999999977626
1254,tickling,70.9373,289.772,0.04159999999998831
1255,tickling,60.0063,258.6756,0.011099999999999
1257,tickling,104.9738,-2659.7226,0.017600000000015825
1259,tickling,70.1564,216.859,0.030300000000011096
1260,tickling,59.0674,1675.1895,0.015999999999991132
1261,tickling,60.007,-1836.8663,0.020800000000008367
1262,tickling,87.5664,370.7881,0.057499999999976126
1263,tickling,96.4102,229.4386,0.031999999999982265
1264,tickling,66.4116,315.5916,0.030400000000014415
1266,tickling,99.8557,-723.6635,0.02240000000000464
1269,tickling,90.014,273.6646,0.019200000000012096
1270,tickling,97.1994,-152.1034,0.041500000000013415
1271,tickling,63.4435,772.9943,0.03360000000000696
1272,tickling,86.4195,-97.069,0.02719999999999345
1273,tickling,93.892,-1554.5765,0.03509999999999991
1274,tickling,96.8899,220.2951,0.017499999999984084
1275,tickling,97.5097,684.717,0.019200000000012096
1276,tickling,110.1525,615.7536,0.031899999999978945
1277,tickling,95.3179,374.7113,0.04149999999998499
1278,tickling,98.125,592.9144,0.03200000000001069
1279,tickling,99.2165,878.9317,0.03509999999999991
1280,tickling,63.8156,-923.2464,0.04800000000000182
1281,tickling,96.5647,869.0787,0.03360000000000696
1282,tickling,63.0405,-940.31,0.052700000000015734
1283,tickling,101.7346,157.9299,0.03999999999999204
1284,tickling,89.6667,-319.6801,0.044799999999980855
1285,tickling,94.0664,405.4035,0.04470000000000596
1286,tickling,86.5469,-228.3911,0.014399999999994861
1287,tickling,99.0623,306.0392,0.03360000000000696
1288,tickling,88.1286,116.733,0.030400000000014415
1289,tickling,88.1267,504.5084,0.015999999999991132
1290,tickling,75.1512,-711.0187,0.043100000000009686
1291,tickling,101.7133,433.97,0.03999999999999204
1292,tickling,82.8224,68.8952,0.02389999999999759
1293,tickling,90.0025,379.5498,0.03509999999999991
1294,tickling,102.1113,290.3888,0.02719999999999345
1295,tickling,69.6973,-2054.2315,0.02389999999999759
1296,tickling,110.1134,954.5151,0.031899999999978945
1297,tickling,106.465,54.7971,0.05110000000001946
1298,tickling,59.6948,258.218,0.009599999999977626
1300,tickling,106.8725,-228.1454,0.03200000000001069
1302,tickling,61.8821,3214.7526,0.019200000000012096
1303,tickling,99.218,1215.396,0.020800000000008367
1304,tickling,94.8423,749.1605,0.02389999999999759
1305,tickling,86.2642,338.734,0.020800000000008367
1306,tickling,98.1406,173.0114,0.03829999999999245
1307,tickling,93.2821,-232.079,0.05910000000000082
1308,tickling,98.0971,746.6542,0.033599999999978536
1309,tickling,83.9344,387.0062,0.02559999999999718
1310,tickling,104.9993,812.1942,0.020700000000005048
1311,tickling,98.1417,104.8882,0.02559999999999718
1313,tickling,61.5057,46.5258,0.011199999999973898
1314,tickling,61.8825,581.0823,0.028800000000018144
1315,tickling,94.3855,-476.3231,0.03509999999999991
1316,tickling,94.2298,-25.1509,0.025600000000025602
1317,tickling,90.6262,571.8261,0.028699999999986403
1318,tickling,67.8127,-93.4953,0.03839999999999577
1319,tickling,98.3158,-688.5411,0.07990000000000919
1320,tickling,97.1941,642.0555,0.030300000000011096
1321,tickling,88.0747,75.5639,0.06390000000001805
1322,tickling,89.7699,98.7989,0.04960000000002651
1323,tickling,91.2235,-991.8173,0.0367999999999995
1324,tickling,94.3763,259.1621,0.03200000000001069
1325,tickling,95.3099,749.2554,0.02559999999999718
1326,tickling,100.0153,-95.5836,0.040000000000020464
1327,tickling,61.8825,-354.091,0.04630000000000223
1328,tickling,59.4299,-1381.1243,0.0367999999999995
1329,tickling,98.1383,97.3954,0.03509999999999991
1330,tickling,95.6411,-179.1242,0.01120000000000232
1331,tickling,93.1306,326.9911,0.04149999999998499
1332,tickling,100.3263,-306.3155,0.011099999999999
1333,tickling,61.2577,46.4607,0.017600000000015825
1334,tickling,98.1398,28.0697,0.016000000000019554
1335,tickling,96.8579,5360.0922,0.008000000000009777
1336,tickling,94.2339,525.0236,0.0191000000000372
1337,tickling,95.4865,-62.4964,0.041600000000016735
1338,tickling,109.8736,820.7144,0.006399999999985084
1339,tickling,109.6838,450.3283,0.03680000000002792
1340,tickling,98.6077,288.7451,0.025500000000022283
1341,tickling,105.6397,-305.209,0.022299999999972897
1342,tickling,70.9468,-1540.9332,0.03350000000000364
1343,tickling,61.8821,122.0667,0.031999999999982265
1344,tickling,62.1962,-58.0213,0.028700000000014825
1345,tickling,84.8517,605.3576,0.01599999999996271
1346,tickling,97.5013,396.0905,0.04150000000004184
1347,tickling,63.132,-467.0713,0.041600000000016735
1348,tickling,59.6937,758.2148,0.03999999999996362
1349,tickling,81.5748,-22.6262,0.028799999999989723
1350,tickling,77.3586,175.8949,0.016000000000019554
1351,tickling,95.6327,235.018,0.03200000000003911
1352,tickling,90.0105,494.9851,0.030300000000011096
1353,tickling,97.1632,48.7786,0.030399999999985994
1354,tickling,79.5665,60.8384,0.03190000000000737
1355,tickling,95.3095,287.8139,0.041600000000016735
1356,tickling,81.8895,-516.7723,0.011200000000030741
1357,tickling,79.7028,118.7117,0.03840000000002419
1358,tickling,59.5387,-329.3963,0.04789999999997008
1359,tickling,59.5603,1346.1127,0.030300000000011096
1360,tickling,59.5403,118.4203,0.030299999999954252
1361,tickling,81.263,-73.5167,0.04149999999998499
1362,tickling,93.7252,-590.7457,0.04640000000000555
1363,tickling,97.2808,453.876,0.04789999999997008
1364,tickling,87.5111,-57.4145,0.040000000000020464
1365,tickling,58.3534,-502.1931,0.0654999999999859
1366,tickling,91.0992,28.4735,0.06069999999999709
1367,tickling,59.7199,-552.0345,0.06069999999999709
1368,tickling,57.7563,-705.8113,0.054300000000012005
1369,tickling,57.8171,1076.81,0.04640000000000555
1370,tickling,86.102,442.8645,0.031999999999982265
1371,tickling,99.4681,635.1844,0.05760000000003629
1372,tickling,60.4067,67.0033,0.05910000000000082
1373,tickling,77.8216,-243.8279,0.014299999999991542
1374,tickling,82.9541,-525.5644,0.06560000000001764
1375,tickling,98.4493,357.2419,0.0191000000000372
1376,tickling,80.2931,194.4246,0.020800000000008367
1377,tickling,70.6228,-1042.885,0.03679999999997108
1378,tickling,88.4534,-301.0455,0.01439999999996644
1379,tickling,108.8845,-27.5622,0.052700000000015734
1380,tickling,65.7834,259.2256,0.04629999999997381
1381,tickling,63.5547,-278.7607,0.05750000000000455
1382,tickling,57.9743,167.4555,0.04629999999997381
1383,tickling,62.1973,-37.3052,0.01599999999996271
1384,tickling,88.5706,-185.9663,0.039900000000045566
1385,tickling,90.7605,-46.4015,0.05119999999999436
1386,tickling,93.1317,98.9546,0.04629999999997381
1387,tickling,80.6371,193.2126,0.014400000000023283
1388,tickling,88.4439,869.2349,0.02070000000003347
1389,tickling,69.0588,-800.0479,0.03509999999999991
1390,tickling,68.4386,-963.808,0.03509999999999991
1391,tickling,60.2418,1246.1498,0.022299999999972897
1392,tickling,96.3363,433.8834,0.0543999999999869
1393,tickling,82.7187,-243.1495,0.044699999999977535
1394,tickling,60.628,-274.1801,0.04640000000000555
1395,tickling,62.189,-380.9213,0.06869999999997844
1396,tickling,85.3242,-196.3626,0.04149999999998499
1397,tickling,86.5688,229.1622,0.04790000000002692
1398,tickling,86.9423,360.6639,0.04790000000002692
1399,tickling,62.1109,-605.1119,0.05119999999999436
1400,tickling,60.3922,-492.1701,0.07190000000002783
1401,tickling,97.6574,160.2681,0.039900000000045566
1402,tickling,73.4467,-232.6493,0.03200000000003911
1403,tickling,91.1124,163.8055,0.08310000000000173
1404,tickling,84.0712,463.4976,0.028799999999989723
1405,tickling,59.6945,-720.7166,0.05429999999995516
1406,tickling,81.6,-100.9843,0.05429999999995516
1407,tickling,88.6026,261.909,0.04480000000000928
1408,tickling,59.3815,-306.5928,0.04149999999998499
1409,tickling,61.0217,-665.4044,0.057499999999947704
1410,tickling,93.8405,79.3486,0.06069999999999709
1411,tickling,60.6555,-733.642,0.055900000000008276
1412,tickling,88.1278,570.3915,0.03989999999998872
1413,tickling,73.273,48.852,0.009599999999977626
1414,tickling,96.7597,251.8288,0.04800000000000182
1415,tickling,86.386,-208.0958,0.04470000000003438
1416,tickling,92.7226,-945.3944,0.04950000000002319
1417,tickling,92.9695,425.4204,0.04640000000000555
1418,tickling,92.5096,173.7358,0.03680000000002792
1419,tickling,57.8198,-443.6125,0.055900000000008276
1420,tickling,59.2199,-322.1379,0.0654999999999859
1421,tickling,87.8252,-458.4051,0.0191000000000372
1422,tickling,97.1891,233.1003,0.05600000000004002
1423,tickling,99.0688,235.0911,0.03840000000002419
1424,tickling,85.9459,-1199.7854,0.02400000000000091
1425,tickling,93.6548,-130.2844,0.03829999999999245
1426,tickling,91.8784,334.0593,0.07029999999997472
1427,tickling,88.756,521.0885,0.014299999999991542
1428,tickling,91.8894,101.082,0.02559999999999718
1429,tickling,94.8469,610.2221,0.02719999999999345
1430,tickling,109.0567,885.9609,0.02400000000000091
1431,tickling,95.6392,215.0448,0.025500000000022283
1432,tickling,63.7541,687.4552,0.012800000000027012
1433,tickling,61.8409,-577.8979,0.055900000000008276
1434,tickling,92.8802,-897.5381,0.043099999999981264
1435,tickling,84.383,-304.254,0.019200000000012096
1436,tickling,62.821,-485.3042,0.04959999999999809
1437,tickling,63.7579,-616.6333,0.05910000000000082
1438,tickling,103.1357,-35.2147,0.030300000000011096
1439,tickling,59.0663,-1485.8002,0.02240000000000464
1440,tickling,57.8182,-22.9892,0.01439999999996644
1441,tickling,96.259,22.7018,0.02400000000000091
1442,tickling,94.3725,-265.1968,0.009599999999977626
1443,tickling,97.7434,-825.5996,0.02240000000000464
1444,tickling,112.7707,4317.5906,0.011200000000030741
1445,tickling,88.4435,293.6669,0.03679999999997108
1446,tickling,79.3879,210.6302,0.020800000000008367
1447,tickling,87.5149,143.1657,0.039900000000045566
1448,tickling,88.2897,75.6489,0.033599999999978536
1449,tickling,82.5177,58.1755,0.057599999999979445
1450,tickling,57.5726,-597.0225,0.06229999999999336
1451,tickling,64.4658,-345.2706,0.07510000000002037
1452,tickling,60.0096,-294.013,0.052700000000015734
1453,tickling,84.12,-347.4295,0.07029999999997472
1454,tickling,88.1408,-46.0682,0.03520000000003165
1455,tickling,58.7688,-564.911,0.06069999999999709
1456,tickling,60.0074,-829.2823,0.03840000000002419
1457,tickling,88.8203,-69.7886,0.014400000000023283
1458,tickling,60.0066,-845.2258,0.033599999999978536
1459,tickling,97.6865,117.6611,0.06229999999999336
1460,tickling,94.0386,-305.4622,0.05750000000000455
1461,tickling,100.4254,488.5205,0.006399999999985084
1462,tickling,79.383,280.3683,0.020699999999976626
1463,tickling,87.8187,438.8694,0.028799999999989723
1464,tickling,59.1593,-598.8918,0.05110000000001946
1465,tickling,83.3129,-143.2348,0.020800000000008367
1466,tickling,85.0089,383.2684,0.02070000000003347
1467,tickling,95.3053,373.1768,0.028700000000014825
1468,tickling,93.7264,-380.595,0.03829999999999245
1469,tickling,88.1448,159.2242,0.04949999999996635
1470,tickling,72.6337,-332.2634,0.10229999999995698
1471,tickling,78.4513,-177.4,0.02240000000000464
1472,tickling,94.6842,-146.2115,0.052800000000047476
1473,tickling,91.657,-1397.9202,0.012800000000027012
1474,tickling,66.1572,-882.703,0.04959999999999809
1475,tickling,86.8848,-382.3755,0.03840000000002419
1476,tickling,84.696,-797.6693,0.014400000000023283
1477,tickling,97.2002,-149.3214,0.009599999999977626
1478,tickling,85.3219,-272.067,0.02719999999999345
1479,tickling,97.4719,-25.8173,0.054300000000012005
1480,tickling,58.4445,-730.061,0.04959999999999809
1481,tickling,96.2243,-728.7416,0.043200000000013006
1482,tickling,98.6388,194.6139,0.028700000000000614
1483,tickling,96.5411,-634.4856,0.03520000000000323
1484,tickling,113.7051,-264.3758,0.01120000000000232
1485,tickling,73.4329,-914.9208,0.03350000000000364
1486,tickling,63.2843,1963.1008,0.02560000000001139
1487,tickling,72.9658,-699.7245,0.04000000000000625
1488,tickling,61.8832,-1166.55,0.04949999999999477
1489,tickling,70.0072,-704.8255,0.044699999999991746
1490,tickling,78.8983,-868.3931,0.03359999999999275
1491,tickling,109.367,860.9427,0.02230000000000132
1492,tickling,60.3211,-45.9531,0.020700000000005048
1493,tickling,64.0686,79.0938,0.041600000000002524
1494,tickling,59.3792,-778.9404,0.054299999999997794
1495,tickling,97.8768,300.0912,0.009600000000006048
1496,tickling,60.0055,-573.8983,0.05110000000000525
1497,tickling,60.0055,-665.6392,0.043100000000009686
1498,tickling,96.2625,-408.5808,0.016000000000005343
1499,tickling,71.3391,128.1968,0.04949999999999477
1500,tickling,67.5028,-940.8305,0.04640000000000555
1501,tickling,93.4428,-488.5205,0.015900000000002024
1502,tickling,68.0423,-275.9481,0.01279999999999859
1503,tickling,94.3778,298.0027,0.04630000000000223
1504,tickling,60.0044,1265.5742,0.03349999999998943
1505,tickling,59.5801,-144.2391,0.07189999999999941
1506,tickling,86.2661,-74.236,0.02559999999999718
1507,tickling,59.696,1561.4843,0.028799999999989723
1508,tickling,96.2499,146.8522,0.014400000000009072
1509,tickling,95.9423,376.1429,0.041499999999999204
1510,tickling,59.0674,1452.7159,0.02240000000000464
1511,tickling,58.669,-749.3416,0.06709999999999638
1512,tickling,82.9468,580.4263,0.03669999999999618
1513,tickling,96.2537,359.951,0.04640000000000555
1514,tickling,65.5392,-549.9523,0.06230000000000757
1515,tickling,95.319,243.6855,0.06230000000000757
1516,tickling,97.1857,459.7241,0.043199999999998795
1517,tickling,61.3843,-832.5898,0.05109999999999104
1518,tickling,60.6314,-729.5529,0.04630000000000223
1519,tickling,101.8457,2197.0395,0.02240000000000464
1520,tickling,59.696,39.0816,0.009600000000006048
1521,tickling,93.4443,-640.471,0.027200000000007662
1522,tickling,90.014,-25.9248,0.028800000000003934
1523,tickling,91.2593,575.4963,0.02400000000000091
1524,tickling,80.6521,-180.0217,0.02400000000000091
1525,tickling,93.4363,865.4999,0.030400000000000205
1526,tickling,106.8047,112.0886,0.05910000000000082
1527,tickling,105.9059,567.1604,0.019099999999980355
1528,tickling,97.7056,-1536.3353,0.0367999999999995
1529,tickling,86.265,-490.5993,0.019199999999983675
1530,tickling,87.9639,-1242.1832,0.028799999999989723
1531,tickling,63.2599,1355.3892,0.03360000000000696
1532,tickling,65.6315,-465.2979,0.03999999999999204
1533,tickling,62.5966,141.4315,0.05119999999999436
1534,tickling,77.9529,-218.9421,0.03669999999999618
1535,tickling,93.4117,226.846,0.07669999999998822
1536,tickling,60.9463,-94.3384,0.06389999999998963
1537,tickling,88.4446,319.2735,0.03360000000000696
1538,tickling,91.5624,298.8795,0.030300000000011096
1539,tickling,60.3181,-1794.1692,0.020800000000008367
1540,tickling,79.961,27.3571,0.014399999999994861
1541,tickling,96.813,448.4011,0.052700000000015734
1542,tickling,93.2836,40.7589,0.054400000000015325
1543,tickling,92.8066,415.5075,0.04640000000000555
1544,tickling,99.7003,-173.2944,0.0367000000000246
1545,tickling,79.0778,-217.3111,0.020799999999979946
1546,tickling,82.1931,358.7136,0.022399999999976217
1547,tickling,81.8584,-1106.6417,0.04470000000000596
1548,tickling,80.326,-388.6452,0.017600000000015825
1549,tickling,96.0555,128.6818,0.06230000000002178
1550,tickling,96.2525,84.82,0.041600000000016735
1551,tickling,96.8922,34.6058,0.054300000000012005
1552,tickling,95.9419,-3.597,0.05109999999999104
1553,tickling,94.5347,299.9248,0.04149999999998499
1554,tickling,88.4102,496.2804,0.017500000000012506
1555,tickling,79.5793,28.3384,0.04949999999999477
1556,tickling,105.6703,145.7481,0.030299999999982674
1557,tickling,91.4192,329.7411,0.03509999999999991
1558,tickling,90.6246,283.3967,0.05750000000000455
1559,tickling,96.5663,113.2975,0.05750000000000455
1560,tickling,80.3237,356.3098,0.019199999999983675
1561,tickling,80.3782,212.2677,0.020800000000008367
1562,tickling,56.7814,532.9535,0.06229999999999336
1563,tickling,89.1949,185.3735,0.07189999999999941
1564,tickling,60.789,239.693,0.02230000000000132
1565,tickling,107.6276,-60.163,0.08459999999999468
1566,tickling,91.562,460.6467,0.030399999999985994
1567,tickling,78.7593,453.9736,0.030400000000014415
1568,tickling,82.4332,-115.5807,0.06870000000000687
1569,tickling,78.9322,50.7781,0.019099999999980355
1570,tickling,78.4494,45.3577,0.017600000000015825
1571,tickling,102.0415,382.8482,0.043100000000009686
1572,tickling,70.6213,-792.9356,0.04640000000000555
1573,tickling,84.3814,-615.311,0.055900000000008276
1574,tickling,58.9132,-463.9945,0.0478999999999985
1575,tickling,92.3211,20.3016,0.04640000000000555
1576,tickling,91.8845,616.526,0.04159999999998831
1577,tickling,73.293,-766.398,0.05120000000002278
1578,tickling,68.589,-489.6567,0.05750000000000455
1579,tickling,66.6118,-732.8134,0.054300000000012005
1580,tickling,67.6558,-563.1764,0.03989999999998872
1581,tickling,85.944,654.6924,0.02559999999999718
1582,tickling,91.854,136.7725,0.03829999999999245
1583,tickling,90.2911,-88.2493,0.0367999999999995
1584,tickling,70.3201,229.0537,0.030300000000011096
1585,tickling,90.0109,790.515,0.015999999999991132
1586,tickling,98.2486,-164.5543,0.01279999999999859
1587,tickling,84.4155,-549.784,0.055899999999979855
1588,tickling,80.3256,450.1509,0.019100000000008777
1589,tickling,57.8201,-1170.9698,0.03190000000000737
1590,tickling,87.9913,-796.5544,0.054299999999983584
1591,tickling,96.709,325.4066,0.04159999999998831
1592,tickling,90.9121,-189.0438,0.07830000000001291
1593,tickling,56.5672,-382.9471,0.043199999999984584
1594,tickling,76.5728,67.1564,0.027100000000018554
1595,tickling,81.7317,-207.7066,0.017599999999987403
1596,tickling,92.0352,526.9614,0.03509999999999991
1597,tickling,56.5687,-314.71,0.028700000000014825
1598,tickling,92.4886,-267.8804,0.04950000000002319
1599,tickling,106.6509,39.0925,0.052700000000015734
1600,tickling,57.8205,-1012.4961,0.043100000000009686
1601,tickling,59.6948,-231.2749,0.0367999999999995
1602,tickling,98.1291,862.3174,0.014399999999994861
1603,tickling,80.6283,-146.4779,0.054300000000012005
1604,tickling,61.7296,-783.8185,0.0478999999999985
1605,tickling,86.3997,-844.7025,0.0478999999999985
1606,tickling,78.9436,173.9318,0.03669999999999618
1607,tickling,96.712,176.1413,0.054300000000012005
1608,tickling,81.1073,-100.628,0.03350000000000364
1609,tickling,82.8224,465.5313,0.02549999999999386
1610,tickling,86.0658,270.1456,0.06550000000001432
1611,tickling,99.1568,1130.7812,0.02559999999999718
1612,tickling,97.4987,348.3065,0.028799999999989723
1613,tickling,87.5057,177.649,0.07510000000002037
1614,tickling,62.1958,1386.0388,0.03679999999997108
1615,tickling,106.6793,-623.499,0.019199999999955253
1616,tickling,62.6626,829.0891,0.009599999999977626
1617,tickling,80.4549,142.7983,0.017499999999984084
1618,tickling,107.3419,527.0103,0.04470000000003438
1619,tickling,86.3198,-680.2384,0.06069999999999709
1620,tickling,60.6299,-416.7104,0.044699999999977535
1621,tickling,61.8806,-329.6434,0.04470000000003438
1622,tickling,80.9523,-57.5343,0.02400000000000091
1623,tickling,95.0118,106.6563,0.044699999999977535
1624,tickling,95.3352,-173.8319,0.030400000000042837
1625,tickling,101.2633,-1467.8877,0.011099999999999
1626,tickling,61.7925,-632.477,0.0543999999999869
1627,tickling,59.0678,-72.1951,0.04470000000003438
1628,tickling,60.6303,-500.2321,0.04319999999995616
1629,tickling,91.5009,412.3962,0.04959999999999809
1630,tickling,81.0764,223.8732,0.02549999999996544
1631,tickling,84.8483,331.7768,0.043200000000013006
1632,tickling,94.3767,134.1867,0.04480000000000928
1633,tickling,80.6382,-192.1872,0.019099999999980355
1634,tickling,94.9996,314.5569,0.04310000000003811
1635,tickling,59.0196,-667.2743,0.05429999999995516
1636,tickling,91.3822,346.9507,0.04789999999997008
1637,tickling,83.4464,169.0147,0.04310000000003811
1638,tickling,58.7579,-676.5144,0.05910000000000082
1639,tickling,87.8084,581.1358,0.02709999999996171
1640,tickling,97.2017,-25.9309,0.020800000000008367
1641,tickling,94.3752,376.1779,0.055900000000008276
1642,tickling,56.5904,-753.023,0.052700000000015734
1643,tickling,76.8862,-375.2814,0.019099999999980355
1644,tickling,84.9354,-256.3707,0.0543999999999869
1645,tickling,102.98,-1269.5611,0.01439999999996644
1646,tickling,80.9338,247.9065,0.05910000000000082
1647,tickling,100.9374,612.4578,0.04950000000002319
1648,tickling,79.3879,575.1798,0.02240000000000464
1649,tickling,81.2626,-279.1546,0.00960000000003447
1650,tickling,64.4404,-452.4134,0.04950000000002319
1651,tickling,81.6301,-602.7136,0.08620000000001937
1652,tickling,80.3754,200.9913,0.012800000000027012
1653,tickling,95.9457,134.5062,0.02709999999996171
1654,tickling,97.1586,-152.6475,0.05750000000000455
1655,tickling,82.4969,605.6144,0.06229999999999336
1656,tickling,87.2023,-74.558,0.02719999999999345
1657,tickling,58.9898,-1270.4961,0.020800000000008367
1658,tickling,82.8914,-232.4329,0.02070000000003347
1659,tickling,83.7617,-219.466,0.019200000000012096
1660,tickling,107.0271,596.3319,0.04319999999995616
1661,tickling,85.9516,-158.257,0.030399999999985994
1662,tickling,86.5768,-404.7741,0.009599999999977626
1663,tickling,106.5729,-752.0255,0.014400000000023283
1664,tickling,95.6415,575.4992,0.030399999999985994
1665,tickling,64.8366,-585.5,0.05429999999995516
1666,tickling,92.8173,538.8859,0.028700000000014825
1667,tickling,70.7848,-654.0139,0.052700000000015734
1668,tickling,60.3697,-765.0731,0.052700000000015734
1669,tickling,81.7328,46.5128,0.020800000000008367
1670,tickling,60.3211,192.6166,0.02240000000000464
1671,tickling,79.0855,213.8278,0.011200000000030741
1672,tickling,95.7907,1261.9352,0.016000000000019554
1673,tickling,63.1313,139.8794,0.03190000000000737
1674,tickling,62.5065,-1026.2443,0.030300000000011096
1675,tickling,61.5707,140.5865,0.027100000000018554
1676,tickling,108.849,6233.5214,0.006399999999985084
1677,tickling,82.8243,61.459,0.04959999999999809
1678,tickling,91.4683,480.0434,0.02559999999999718
1679,tickling,86.2623,298.2546,0.016000000000019554
1680,tickling,97.2036,-241.9831,0.02070000000003347
1681,tickling,82.6656,364.3559,0.03200000000003911
1682,tickling,95.9085,383.3295,0.043099999999981264
1683,tickling,87.7984,-949.6397,0.05110000000001946
1684,tickling,87.8275,-290.7097,0.011199999999973898
1685,tickling,69.532,-795.3877,0.052700000000015734
1686,tickling,63.1236,386.7579,0.03840000000002419
1687,tickling,70.1127,-431.8108,0.04630000000003065
1688,tickling,82.1973,205.7995,0.04470000000003438
1689,tickling,85.6337,550.5723,0.02719999999999345
1690,tickling,60.9429,25.4816,0.04950000000002319
1691,tickling,61.188,-244.4533,0.03519999999997481
1692,tickling,79.0328,-875.5244,0.05279999999999063
1693,tickling,80.6336,-560.9952,0.033599999999978536
1694,tickling,81.3201,-709.8108,0.052700000000015734
1695,tickling,76.2583,49.2086,0.03350000000000364
