,notes,principal_freq,slope,dur
2272,tickling,5.1751,21.315,0.07670000000001664
2273,tickling,5.6699,2.44,0.08789999999999054
2274,tickling,4.8453,5.6808,0.1342000000000212
2275,tickling,4.1013,-16.4501,0.13579999999996062
2277,tickling,4.722,-23.1858,0.09750000000002501
2278,tickling,5.1269,-122.0221,0.06389999999998963
2279,tickling,4.4883,-28.7488,0.055900000000008276
2280,tickling,3.8563,31.5984,0.04470000000003438
2281,tickling,4.3087,-30.3764,0.07190000000002783
2282,tickling,2.2382,-25.3465,0.10710000000000264
2283,tickling,1.2488,23.855,0.031999999999982265
2284,tickling,0.3122,-45.0274,0.03989999999998872
2285,tickling,0.3122,-29.5429,0.03520000000003165
2286,tickling,6.012,-39.6442,0.08150000000000546
2287,tickling,5.3747,-48.6344,0.07670000000001664
2288,tickling,2.6537,5.6731,0.044699999999977535
2289,tickling,4.1941,22.6875,0.04149999999998499
2290,tickling,1.7304,-34.7586,0.08950000000004366
2291,tickling,0.3122,12.0251,0.03839999999996735
2292,tickling,0.3122,-12.1171,0.07830000000001291
2293,tickling,2.1854,-129.6491,0.03680000000002792
2294,tickling,4.9951,-121.5428,0.05910000000000082
2295,tickling,5.3418,50.8007,0.07830000000001291
2296,tickling,4.2146,23.6118,0.09109999999998308
2297,tickling,0.73868,-14.4123,0.07179999999999609
2298,tickling,4.8763,-5.2949,0.07829999999995607
2299,tickling,4.1285,7.8334,0.0765999999999849
2300,tickling,3.9918,-0.085609,0.07670000000001664
2301,tickling,3.8345,-28.7258,0.07829999999995607
2302,tickling,4.1143,3.0451,0.10540000000003147
2303,tickling,2.6117,-20.0114,0.057499999999947704
2304,tickling,5.6195,12.8705,0.09910000000002128
2305,tickling,2.795,-25.0773,0.09109999999998308
2306,tickling,4.4676,6.2479,0.07030000000003156
2307,tickling,2.9989,-19.2475,0.08629999999999427
2308,tickling,8.2331,10.2468,0.11349999999998772
2310,tickling,2.8725,-36.6132,0.08789999999999054
2311,tickling,5.1878,33.2155,0.07510000000002037
2312,tickling,9.18,91.463,0.11820000000000164
2313,tickling,5.6023,-59.088,0.08629999999999427
2314,tickling,6.6519,-7.8905,0.11019999999996344
2315,tickling,1.7815,-21.7417,0.09740000000005011
2316,tickling,5.5071,-14.5886,0.13580000000001746
2317,tickling,5.8479,-16.247,0.09100000000000819
2318,tickling,5.4173,56.1629,0.0735000000000241
2319,tickling,4.5124,-42.1283,0.10219999999998208
2320,tickling,7.1147,-18.9678,0.07990000000000919
2321,tickling,5.9554,-17.7103,0.1198999999999728
2322,tickling,4.7533,-28.122,0.11340000000001282
2323,tickling,5.7168,56.6718,0.0958999999999719
2324,tickling,6.2616,-22.4658,0.07830000000001291
2325,tickling,8.5137,57.0809,0.13740000000001373
2326,tickling,4.3264,-53.1466,0.05910000000000082
2327,tickling,5.0931,-5.5413,0.09740000000005011
2328,tickling,6.0466,-60.1318,0.055900000000008276
2329,tickling,4.2587,13.3666,0.0958999999999719
2330,tickling,3.6504,-14.1361,0.06709999999998217
2331,tickling,5.155,-77.5052,0.10070000000001755
2332,tickling,5.7838,-6.1459,0.10710000000000264
2333,tickling,5.1992,-35.7,0.08940000000001191
2334,tickling,5.8328,13.5009,0.13579999999996062
2336,tickling,4.354,-55.227,0.0735000000000241
2337,tickling,7.2291,-20.9775,0.11340000000001282
2338,tickling,4.1479,-40.5797,0.06870000000003529
2339,tickling,4.5881,3.9103,0.05750000000000455
2340,tickling,3.7352,-50.5111,0.06069999999999709
2341,tickling,3.4706,-57.8865,0.09910000000002128
2342,tickling,0.4585,-20.3325,0.04959999999999809
2343,tickling,0.62439,13.4229,0.043099999999981264
2344,tickling,6.2439,42.3498,0.06869999999997844
2345,tickling,2.3741,50.2292,0.06229999999999336
2346,tickling,0.78049,-97.1693,0.04310000000003811
2347,tickling,6.3542,-18.2125,0.08620000000001937
2348,tickling,5.2069,-27.8158,0.15020000000004075
2349,tickling,5.2821,-14.6894,0.2348999999999819
2350,tickling,4.5318,3.0947,0.09429999999997563
2351,tickling,5.6562,0.19565,0.11660000000000537
2352,tickling,4.7544,10.2358,0.11340000000001282
2353,tickling,4.3707,-4.2307,0.07830000000001291
2354,tickling,5.0581,13.911,0.16449999999997544
2355,tickling,6.2343,6.6705,0.05109999999999815
2356,tickling,5.2211,7.7931,0.10709999999998843
2357,tickling,3.7475,8.2907,0.0478999999999985
2358,tickling,4.8231,20.4239,0.07990000000000919
2359,tickling,4.4643,15.8711,0.07989999999999498
2360,tickling,5.9239,-2.3102,0.044699999999991746
2361,tickling,4.5387,14.0964,0.12150000000001171
2362,tickling,1.7681,-58.7299,0.05109999999999104
2364,tickling,4.4303,21.5253,0.055900000000008276
2365,tickling,8.6003,29.5772,0.14700000000000557
2366,tickling,5.5292,-34.3946,0.08150000000000546
2367,tickling,4.5573,-4.7452,0.06550000000000011
2368,tickling,5.2376,-1.6219,0.06069999999999709
2369,tickling,3.2536,-27.4956,0.07670000000000243
2370,tickling,7.7318,-6.8218,0.0910999999999973
2371,tickling,3.7307,-10.1486,0.09590000000000032
2372,tickling,5.3754,22.118,0.11179999999998813
2373,tickling,6.1843,-3.7884,0.11499999999999488
2374,tickling,5.5625,36.0895,0.07029999999998893
2375,tickling,5.8972,-59.9898,0.11029999999999518
2376,tickling,4.3795,-6.9179,0.11339999999999861
2377,tickling,5.9724,-33.5872,0.08310000000000173
2378,tickling,5.8061,-68.2618,0.03990000000000293
2379,tickling,7.4929,4.6645,0.084699999999998
2380,tickling,6.2988,13.2722,0.08630000000000848
2381,tickling,5.0718,-24.1013,0.09749999999999659
2382,tickling,5.9317,-101.7626,0.03829999999999245
2383,tickling,6.9672,-67.0632,0.08630000000000848
2384,tickling,3.0169,-11.0017,0.07030000000000314
2385,tickling,4.7219,-14.0179,0.12940000000000396
2386,tickling,3.9024,-55.51,0.043100000000009686
2387,tickling,3.1004,16.2457,0.06870000000000687
2388,tickling,4.2068,0.4868,0.0478999999999985
2389,tickling,5.2901,-2.3242,0.07499999999998863
2390,tickling,4.0671,-6.1235,0.10550000000000637
2391,tickling,4.2196,-3.9082,0.03829999999999245
2392,tickling,0.98692,2.3358,0.10869999999999891
2393,tickling,4.2158,-54.8009,0.07189999999999941
2394,tickling,0.3122,9.4265,0.06389999999998963
2395,tickling,4.1637,49.8265,0.06709999999998217
2396,tickling,4.0881,-16.5244,0.09420000000000073
2397,tickling,0.75015,-19.9002,0.08310000000000173
2398,tickling,1.5172,7.5114,0.084699999999998
2399,tickling,1.65,-1.6648,0.05110000000001946
2400,tickling,0.41584,-17.3089,0.06870000000000687
2401,tickling,4.995,8.0961,0.052700000000015734
2402,tickling,3.5868,-26.9352,0.0782999999999845
2403,tickling,5.6263,3.4787,0.11349999999998772
2404,tickling,6.1438,-0.096904,0.08310000000000173
2405,tickling,4.844,-39.982,0.09739999999999327
2406,tickling,4.9497,2.4261,0.1710000000000207
2407,tickling,5.249,-9.6927,0.095799999999997
2408,tickling,0.59303,-92.3164,0.04800000000000182
2409,tickling,0.83902,-10.1208,0.07349999999999568
2410,tickling,2.1052,-22.0675,0.08940000000001191
2411,tickling,4.0585,10.4588,0.043099999999981264
2412,tickling,5.5007,-17.1351,0.09430000000000405
2413,tickling,4.5824,-74.1391,0.055899999999979855
2414,tickling,6.7818,21.688,0.06229999999999336
2415,tickling,4.3164,11.9273,0.08629999999999427
2416,tickling,2.4547,16.3863,0.05910000000000082
2417,tickling,4.1757,38.0445,0.06080000000000041
2418,tickling,2.0496,14.1099,0.06230000000002178
2419,tickling,1.9669,-38.3831,0.08310000000000173
2420,tickling,0.3122,2.3062e-15,0.05269999999998731
2421,tickling,4.8062,-91.9066,0.07030000000000314
2422,tickling,4.8824,92.2135,0.07349999999999568
2423,tickling,1.7719,-25.3298,0.07989999999998076
2424,tickling,7.8098,8.5934,0.04470000000000596
2425,tickling,7.7559,-20.1035,0.06389999999998963
2426,tickling,6.1167,-12.9102,0.06069999999999709
2427,tickling,5.2604,15.606,0.084699999999998
2428,tickling,0.46829,-10.963,0.043100000000009686
2429,tickling,2.8953,70.3559,0.052700000000015734
2430,tickling,7.1526,-84.3354,0.09109999999998308
2431,tickling,2.4825,-49.8926,0.08150000000000546
2432,tickling,7.1357,62.9422,0.07499999999998863
2433,tickling,6.5899,-96.2161,0.09260000000000446
2434,tickling,2.3879,-54.7945,0.0671000000000106
2435,tickling,4.5591,45.8889,0.05269999999998731
2436,tickling,5.0947,14.4333,0.10869999999999891
2437,tickling,5.4417,13.7701,0.09900000000001796
2438,tickling,3.6203,-11.8907,0.07669999999998822
2439,tickling,5.9005,-26.4551,0.09590000000000032
2440,tickling,6.1764,-10.6421,0.1150000000000091
2441,tickling,2.6004,-2.4541,0.08619999999999095
2442,tickling,0.4111,-7.5303,0.08150000000000546
2443,tickling,6.0061,-5.8199,0.16779999999999973
2444,tickling,1.1874,-13.8148,0.05120000000002278
2445,tickling,4.5504,-5.6152,0.13579999999998904
2446,tickling,4.5268,-47.4778,0.04959999999999809
2447,tickling,5.2995,165.9497,0.023899999999969168
2448,tickling,3.3269,16.8897,0.0543999999999869
2449,tickling,4.1012,-49.7091,0.07029999999997472
2450,tickling,4.6987,-5.1145,0.09749999999996817
2451,tickling,4.839,32.3434,0.04629999999997381
2452,tickling,3.9251,67.3469,0.04950000000002319
2453,tickling,3.976,-37.4622,0.05269999999995889
2454,tickling,4.3707,-19.6911,0.03829999999999245
2455,tickling,0.46829,-81.0369,0.023899999999969168
2456,tickling,4.8088,3.7019,0.08150000000000546
2457,tickling,4.0615,-9.1179,0.04949999999996635
2458,tickling,4.1763,23.4983,0.0877999999999588
2459,tickling,4.4564,4.0977,0.06229999999999336
2460,tickling,4.3707,28.9889,0.06069999999999709
2461,tickling,4.7002,-13.2797,0.055900000000008276
2463,tickling,6.572,-83.2327,0.052700000000015734
2464,tickling,7.0581,-17.7656,0.11189999999999145
2465,tickling,6.0883,-31.4259,0.0654999999999859
2466,tickling,5.1394,-47.5983,0.10059999999998581
2467,tickling,5.2658,30.9815,0.09099999999995134
2468,tickling,5.0895,-52.3093,0.03840000000002419
2469,tickling,4.7318,-39.2135,0.11180000000001655
2470,tickling,4.4005,-38.3972,0.09430000000003247
2471,tickling,6.0528,-69.9495,0.084699999999998
2472,tickling,5.479,-25.4495,0.0654999999999859
2473,tickling,6.322,4.1059,0.12459999999998672
2474,tickling,4.9462,0.15555,0.04470000000003438
2475,tickling,5.3073,16.7713,0.044699999999977535
2476,tickling,4.7813,38.8822,0.05109999999996262
2477,tickling,8.0225,-23.711,0.07830000000001291
2478,tickling,5.6469,-35.7449,0.06550000000004275
2479,tickling,4.6751,24.6793,0.03190000000000737
2480,tickling,6.1309,-29.5539,0.06390000000004648
2481,tickling,3.7185,14.4257,0.08459999999996626
2482,tickling,0.3122,11.8301,0.03840000000002419
2483,tickling,6.014,45.0141,0.09910000000002128
2484,tickling,7.0542,-39.956,0.0654999999999859
2485,tickling,0.3122,-41.2987,0.04629999999997381
2486,tickling,5.1192,-11.7583,0.09740000000005011
2487,tickling,3.6341,4.5458,0.08940000000001191
2488,tickling,4.2813,15.2939,0.07349999999996726
2489,tickling,5.521,41.728,0.04789999999997008
2490,tickling,2.3415,-39.6271,0.043099999999981264
2491,tickling,1.6159,20.8122,0.05269999999995889
2492,tickling,4.6829,-29.6481,0.04480000000000928
2493,tickling,4.627,-17.1702,0.0654999999999859
2494,tickling,4.9834,-2.8522,0.0846000000000231
2495,tickling,5.6034,-73.1347,0.07030000000003156
2496,tickling,3.4312,-45.9847,0.06550000000004275
2497,tickling,3.3982,22.9299,0.06869999999997844
2498,tickling,5.4144,-35.4422,0.09429999999997563
2499,tickling,3.9024,56.4985,0.03680000000002792
2500,tickling,2.7541,1.7987,0.06229999999999336
2501,tickling,5.6195,-112.9183,0.07830000000001291
2502,tickling,5.1355,9.5427,0.05429999999995516
2503,tickling,5.244,-9.5418,0.07829999999995607
2504,tickling,6.1798,-41.1594,0.055999999999983174
2505,tickling,5.7139,-153.1458,0.044699999999977535
2506,tickling,3.5697,8.9141,0.03360000000003538
2507,tickling,5.5769,5.7313,0.07670000000001664
2508,tickling,5.8061,-139.851,0.02559999999999718
2509,tickling,4.1685,-16.4554,0.028800000000046566
2510,tickling,5.6344,-81.1696,0.020800000000008367
2511,tickling,5.6195,43.796,0.07670000000001664
2512,tickling,5.2628,-8.0691,0.07510000000002037
2513,tickling,6.8037,60.7558,0.084699999999998
2514,tickling,9.379,10.1775,0.16289999999997917
2515,tickling,0.3122,13.6604,0.04640000000000555
2516,tickling,4.8186,-10.087,0.06709999999998217
2517,tickling,4.6008,-1.2906,0.07820000000003802
2518,tickling,4.3707,-39.7231,0.06710000000003902
2519,tickling,9.0156,48.083,0.13900000000001
2521,tickling,6.3578,4.2258,0.09110000000003993
2522,tickling,5.6757,37.5847,0.08620000000001937
2523,tickling,7.2091,39.4331,0.06229999999999336
2524,tickling,5.0542,-44.236,0.06229999999999336
2525,tickling,3.9024,-60.5453,0.04959999999999809
2526,tickling,4.5829,19.8987,0.03680000000002792
2527,tickling,4.2181,-22.1084,0.07349999999996726
2528,tickling,6.0667,-41.8571,0.126199999999983
2529,tickling,5.8558,-29.9406,0.14699999999999136
2530,tickling,3.4341,47.8522,0.052700000000015734
2531,tickling,5.0683,22.5452,0.07190000000002783
2532,tickling,9.0598,9.8873,0.12940000000003238
2533,tickling,2.587,-29.0391,0.04950000000002319
2534,tickling,1.5831,-14.3336,0.05109999999996262
2535,tickling,4.0585,22.9099,0.044699999999977535
2536,tickling,0.3122,-54.2266,0.043099999999981264
2537,tickling,4.3707,56.1261,0.06229999999999336
2538,tickling,4.2531,10.3367,0.08940000000001191
2539,tickling,4.9393,79.6481,0.05589999999995143
2540,tickling,5.0648,-0.69523,0.10710000000000264
2541,tickling,4.0585,93.3724,0.04480000000000928
2542,tickling,4.9144,-34.9626,0.09429999999997563
2543,tickling,5.1316,-27.0308,0.07990000000000919
2544,tickling,0.3122,-9.6637,0.0654999999999859
2545,tickling,5.0442,-16.665,0.12779999999997926
2546,tickling,4.9462,-23.6625,0.05910000000000082
2547,tickling,5.0019,-8.065,0.11979999999999791
2548,tickling,2.8676,-16.0994,0.06709999999998217
2549,tickling,2.6731,-18.7502,0.09420000000000073
2550,tickling,4.3305,0.96356,0.11339999999999861
2551,tickling,4.048,-49.9806,0.07029999999999603
2552,tickling,2.2725,-39.234,0.08950000000000102
2553,tickling,4.7319,-87.7763,0.07990000000000208
2554,tickling,4.586,87.6655,0.06709999999999638
2555,tickling,4.8299,-33.5854,0.0782000000000096
2556,tickling,5.7676,-20.178,0.07349999999999568
2557,tickling,2.5259,-5.3896,0.04959999999999809
2558,tickling,4.801,-52.9112,0.07030000000000314
2559,tickling,4.3118,-54.1709,0.05750000000000455
2560,tickling,3.1362,-31.8551,0.07509999999999195
2561,tickling,3.3446,-9.2213,0.10869999999999891
2562,tickling,5.4872,12.9738,0.05750000000000455
2563,tickling,5.3959,5.9736,0.1612999999999971
2564,tickling,3.7568,-8.013,0.08780000000000143
2565,tickling,5.6114,-4.9511,0.08309999999998752
2566,tickling,5.0311,23.3292,0.09590000000000032
2567,tickling,6.1184,-27.8464,0.14060000000000628
2568,tickling,9.3659,-1.3472,0.14699999999999136
2569,tickling,9.0537,-11.9959,0.13899999999998158
2570,tickling,8.2993,-19.6642,0.1039000000000101
2571,tickling,8.6381,17.653,0.06550000000001432
2572,tickling,4.9068,10.9018,0.07030000000000314
2573,tickling,5.2611,22.2462,0.11179999999998813
2574,tickling,3.7041,18.2693,0.084699999999998
2575,tickling,6.5738,44.2045,0.08629999999999427
2576,tickling,4.6815,-39.5601,0.07189999999999941
2577,tickling,6.2514,52.7359,0.06069999999999709
2578,tickling,6.2882,37.3866,0.10859999999999559
2579,tickling,4.8778,33.2084,0.13419999999999277
2580,tickling,4.6829,-50.3843,0.043100000000009686
2581,tickling,4.8791,-12.4055,0.15979999999998995
2582,tickling,3.1486,-2.6739,0.08629999999999427
2583,tickling,4.5425,-59.1401,0.07509999999999195
2584,tickling,4.5862,38.9035,0.0654999999999859
2585,tickling,6.8342,-49.4035,0.054300000000012005
2586,tickling,4.8233,-52.6254,0.055900000000008276
2587,tickling,4.3707,26.2957,0.054300000000012005
2588,tickling,5.0763,-20.7511,0.06869999999997844
2589,tickling,2.3077,-14.6429,0.055900000000008276
2590,tickling,4.0263,-44.4866,0.09590000000000032
2591,tickling,6.1971,31.884,0.09749999999999659
2592,tickling,4.7885,23.4757,0.08140000000000214
2593,tickling,8.0725,-13.7571,0.13740000000001373
2594,tickling,5.4253,27.6129,0.04959999999999809
2595,tickling,7.7653,-57.7109,0.0671000000000106
2596,tickling,3.9866,70.6122,0.08789999999999054
2597,tickling,5.757,-22.148,0.1039000000000101
2598,tickling,4.4104,-10.7765,0.11979999999999791
2599,tickling,5.287,1.549,0.10710000000000264
2600,tickling,4.7643,58.0031,0.05279999999999063
2601,tickling,4.3707,35.7511,0.06069999999999709
2602,tickling,6.2476,-1.3359,0.06389999999998963
2603,tickling,4.5255,26.9211,0.07670000000001664
2604,tickling,5.6554,-47.2057,0.07829999999995607
2605,tickling,5.2401,50.0128,0.08629999999999427
2606,tickling,5.9588,-7.7447,0.1039000000000101
2607,tickling,4.9715,-33.319,0.062300000000050204
2608,tickling,4.4748,-37.5519,0.06229999999999336
2609,tickling,6.6017,-45.5975,0.11820000000000164
2610,tickling,5.9386,-55.9087,0.12460000000004356
2611,tickling,5.2743,0.66314,0.1582000000000221
2612,tickling,4.2573,2.5483,0.14370000000002392
2613,tickling,4.4174,-8.6102,0.07509999999996353
2614,tickling,5.242,16.3534,0.14060000000000628
2615,tickling,4.5081,9.7677,0.13260000000002492
2616,tickling,5.0905,-5.6273,0.0654999999999859
2617,tickling,6.7986,36.861,0.1198999999999728
2618,tickling,5.3094,-47.16,0.12299999999999045
2619,tickling,5.0895,27.5378,0.06390000000004648
2620,tickling,8.7415,26.3572,0.08629999999999427
2621,tickling,9.3705,-26.3364,0.13260000000002492
2622,tickling,7.3343,-34.7859,0.07990000000000919
2623,tickling,4.2502,-46.2267,0.055900000000008276
2624,tickling,5.4385,6.7173,0.08150000000000546
2625,tickling,5.3818,16.5845,0.11019999999996344
2626,tickling,4.146,-34.6782,0.07509999999996353
2627,tickling,4.8428,-34.1248,0.084699999999998
2628,tickling,5.275,14.0962,0.15020000000004075
2629,tickling,9.3667,-12.2211,0.13419999999996435
2630,tickling,8.8641,4.8978,0.13900000000001
2631,tickling,8.728,23.2354,0.18849999999997635
2632,tickling,5.6571,10.4101,0.11820000000000164
2633,tickling,5.867,-56.19,0.054300000000012005
2634,tickling,8.4042,32.3364,0.10219999999998208
2635,tickling,8.4263,-32.088,0.11029999999999518
2636,tickling,5.2835,8.8131,0.11339999999995598
2637,tickling,1.3047,-19.7019,0.07830000000001291
2638,tickling,4.9046,24.418,0.0766999999999598
2639,tickling,4.5151,25.1914,0.084699999999998
2640,tickling,5.2973,3.4409,0.10220000000003893
2641,tickling,4.5251,-18.804,0.05910000000000082
2642,tickling,5.2072,35.5713,0.11979999999999791
2643,tickling,4.3707,38.5937,0.09260000000000446
2644,tickling,3.3181,-119.2272,0.05269999999995889
2645,tickling,1.7792,-30.3903,0.07509999999996353
2646,tickling,4.3707,10.537,0.07670000000001664
2647,tickling,6.6475,-18.2875,0.13900000000001
