,cluster,duration,Principal frequency [kHz],Slope [kHz/s],Frequency standard deviation [kHz]
1280,5,0.05109374999994998,49.31568558173831,-1005.0513950023919,18.789159120868327
1281,2,0.017249999999989996,60.99547350966812,-862.1273174438825,6.06252673093132
1282,2,0.0249960937500191,57.10493530145212,-101.11444548720112,1.1418837901679944
1283,2,0.05363671874999909,62.948786424033,162.10198239277045,4.847428341412789
1284,2,0.03203124999993179,50.80510870789682,-723.9633537810504,9.368162745011354
1285,2,0.06471874999999727,59.16042050923386,57.587125244382584,5.329083507654182
1286,2,0.02734375,72.13675308227539,-596.975357331257,7.721383500186559
1287,2,0.008582031250057298,68.5744342013929,-637.7786391267115,3.2616849233735494
1288,2,0.021765625000057298,51.72356643676758,-251.68864885173517,2.7548099349642574
1289,2,0.0074999999999363345,63.79553011167853,-217.05134243994362,0.7847235359966329
1290,3,0.0029296875,54.044135163161926,-82.66918953011714,1.981957415756312
1291,2,0.0068359375,69.78798987648705,434.2080033787353,1.225467648008878
1292,5,0.015449218749999716,88.9259077373304,-924.9834159009758,6.230099780863644
1293,3,0.003492187500000909,60.86741978690128,2161.241128134512,2.9758725284404868
1294,2,0.012937499999999602,54.697476629308746,-111.62821143026648,2.983148967792697
1295,2,0.008335937500000057,53.76312676454203,29.172230828125638,0.2935555908922802
1296,2,0.023976562500010342,64.1926448842421,-399.005570832784,3.379609160035391
1297,2,0.008894531250007276,55.890004531196915,-345.6415664362288,1.4501768532787411
1298,2,0.015406249999998069,60.809567287050434,-397.4534924025692,6.655820771036929
1299,2,0.02362499999999557,52.652560537001655,-953.4962843584924,8.743995575083261
1300,2,0.02209374999999625,54.73762953515146,325.7435658312127,8.885386943036432
1301,2,0.017085937499999204,63.68215106893903,-786.3547226056484,4.244893927424035
1302,2,0.018375000000006025,69.75260710857324,-826.515602195162,5.907794519554348
1303,2,0.055097656249998295,40.15382232389668,-234.8148634287856,14.198019783121286
1304,2,0.004851562499993634,57.75526964491693,66.49843180349164,1.1513189858952813
1305,2,0.05578124999999545,54.04280079177946,-344.46935222187346,6.7161517569704055
1306,2,0.04440624999999443,32.60739292761292,-844.3999480152111,15.726555878546607
1307,2,0.00956250000000125,65.05724402034984,-1756.0857160201556,8.18823845731012
1308,2,0.0063984374999961355,67.22112616846117,-1551.2261749549882,3.9722323153751944
1309,2,0.02248828124999136,61.09717795428108,-1685.8103396645788,13.925331068777249
1310,2,0.026250000000004547,58.74481219337101,171.72248690416944,3.884147164117568
1311,2,0.04514453125000273,49.33736059479554,37.493428171204535,5.625465456394296
1312,2,0.00914062500001478,65.89220327260543,-386.1727911910025,1.9172711546649064
1313,2,0.0049375000000111404,65.23252788104091,-3304.0456689004686,11.899184351681175
1314,2,0.048437500000005684,73.12968000542206,-119.08621454414104,5.331618799678465
1315,2,0.013125000000002274,47.40415318806966,-1296.8396968396964,5.535328256438418
1316,2,0.016890625000002046,56.208951281549616,-903.7793176033556,6.7113671903136565
1317,2,0.005132812499994088,56.308391415342996,560.2339919617878,3.296599856065465
1318,2,0.015703125000015916,67.12479845698536,-681.2314629825499,3.638625559135752
1319,2,0.017472656249992724,47.21436127992435,33.06282403588416,1.2302853849830908
1320,2,0.012109374999994316,57.330831188637895,-486.92239659981595,2.6228423312670763
1321,2,0.03498828125000841,55.310379791259756,-444.5688494796321,5.78245756967237
1322,2,0.023156249999999545,60.83989489610028,707.9528240569008,7.593391103392844
1323,2,0.012937500000020918,72.93926387477566,27.768236463888545,2.64974421173646
1324,2,0.04553906250001205,66.83506798880441,-560.0594755614452,10.461680126071002
1325,2,0.06660937499998454,21.375718237922953,-609.8450751244126,16.424402220471283
1326,2,0.017332031249992497,58.45057451841837,-969.6752808185522,18.034065327264173
1327,4,0.012488281250000456,67.88524644968041,-519.0744832567364,3.1023218226100586
1328,2,0.01845703124999432,54.10673096600701,-983.6651223751512,5.823955306305638
1329,2,0.007414062500004094,56.71113092076982,-1664.7405443118746,4.4218137415844145
1330,2,0.03846484374997772,58.775559499989384,-166.14331857685536,3.2315021545982736
1331,2,0.02056640624999773,62.58766196755802,-1209.4820075722976,8.210324484183348
1332,2,0.04357031249998045,60.473169309958,-113.25876469767452,6.803531568378613
1333,2,0.004921875000007958,93.43864193624931,744.4757606459766,1.4193220266132354
1334,2,0.02624999999997613,65.79731478009906,-854.6470469290938,9.355751093072424
1335,2,0.0541874999999834,58.54830326753504,-201.95037529794038,10.787950411043461
1336,2,0.01968749999997499,50.78163031854572,745.4035501064111,6.667556487644951
1337,2,0.005124999999992497,56.20690513379646,141.27617639812775,1.2128751863785836
1338,2,0.0221484375000216,69.91361438638907,12.893935026058395,3.770547454574848
1339,2,0.024171875000007503,51.735605016484996,154.929702457032,2.01793662499086
1340,2,0.013992187500008413,46.692650909423826,42.230025795782296,1.1729603136661944
1341,2,0.014144531249996815,63.18277401790441,-354.3775928353234,1.7943925233644857
1342,2,0.015234375000005684,38.74383430480957,-1773.3451407129448,9.628456968265665
1343,5,0.025125000000002732,19.421408243532525,-399.36797261313063,6.922294568718826
1344,2,0.021218750000002732,46.22423641952042,-989.39180055129,7.072955631033017
1345,2,0.019445312500010914,50.42779598814069,-727.5632949753563,4.742345379868585
1346,2,0.0609531249999975,57.50330180622487,119.43610826197586,4.6907745815592365
1347,2,0.009703124999987269,83.08074836915242,-131.8870149537963,1.1449755823274068
1348,2,0.012597656249994316,45.48174149270803,-2399.052851320197,9.527717838400573
1349,2,0.013535156249986358,58.95264660019473,-732.6846587890768,6.06880331726527
1350,2,0.031687500000003865,42.66666712079729,-240.1024357012672,8.315131573157313
1351,2,0.008039062500017735,62.578623281942825,-1190.127858939089,4.011626196668053
1352,2,0.017554687499995225,50.30357133665032,228.63824360045163,10.380789543123061
1353,3,0.004500000000007276,45.24501345981285,-1729.3809235733004,3.176996761043641
1354,2,0.00853125000000432,53.45055058238271,-277.5963664055164,1.3669630815754552
1355,2,0.005441406250014325,57.3499397277832,-803.7138071308922,1.5954220220905275
1356,2,0.014355468750011369,72.6539287051639,-84.71939585343458,4.1587521618711785
1357,2,0.014273437499980448,65.04345366534065,-38.86931663167408,0.7051940228379815
1358,2,0.01624218750001205,62.86691157023113,332.98872769179053,2.2916844987294462
1359,3,0.0035859375000200093,54.19796753893628,49.992981942231815,1.366164213839855
1360,2,0.009199218750012506,41.65328398783495,-430.3071177193985,2.4728867690155383
1361,2,0.005750000000006139,61.774155032250185,-1633.308582900202,4.096859689559295
1362,2,0.010718749999995223,60.33436911723335,-78.80303680573034,2.3280593088131702
1363,2,0.015527343749994316,56.01161210641921,-469.7163539930833,2.5014834532197865
1364,2,0.019796874999997268,57.201466277405466,-635.0514847262524,5.649495067161504
1365,2,0.019296874999980677,52.734092752557046,-57.49490616151583,1.314896940393813
1366,2,0.01074999999997317,55.622417011480216,-1223.705520700661,4.488854378765401
1367,2,0.007382812499997726,67.57907312402229,234.21113206602143,2.3468755339451906
1368,2,0.012390625000023192,66.83211684347327,-1247.8056396489023,6.3942853570737395
1369,2,0.028355468750021377,52.42757958201869,-778.0234937544492,14.648328039380223
1370,2,0.014929687500000456,46.30826733473413,-2418.617349716585,16.24902144517106
1371,2,0.015093750000005457,70.10392087771571,-463.20400382272766,3.2878810991685135
1372,2,0.012203124999984992,63.83660853992809,-1365.3196841861366,4.971873138882709
1373,2,0.027808593750023647,53.592790060653506,-1833.7616221174667,17.303609219057247
1374,2,0.01531249999999318,65.66335288845761,-59.19720621139698,1.0325804604631441
1375,2,0.026031249999959986,67.74496632300054,-224.5848271412977,2.698598615364247
1376,2,0.012949218750009095,55.8265526230271,190.78790492089118,1.075168104662592
1377,2,0.02300781249999773,59.39936612334383,90.27546084306455,5.478231935148921
1378,2,0.028750000000002274,61.20380152826724,-283.93835979514085,3.1147525294685563
1379,2,0.02078124999997044,57.071362300693046,-397.8366468572521,2.588414216804272
1380,2,0.01186718750000182,65.14706942357054,-244.91245447572345,1.184057420898186
1381,2,0.014773437499968622,75.82643967915357,47.839658418795096,6.7335507148269835
1382,3,0.0036328124999727147,52.91231759219246,-1480.4373362248168,2.3875593054067847
1383,3,0.003984375000015915,61.091591952766244,-11163.971253659884,31.302892202528213
1384,2,0.01023437499998181,62.842048067035094,-1943.7084035557327,22.64396497612684
1385,2,0.01266796875000864,46.37767912140975,-1376.6110094190878,6.8379396189705695
1386,2,0.026812500000005457,58.83167173594685,-984.5805059224975,7.792130831750777
1387,2,0.010867187500025466,77.27573280690986,146.7735397336236,2.6261811583440724
1388,2,0.021500000000003183,57.46861009819562,125.84592650576549,2.861258285225045
1389,2,0.013281249999977264,52.01013360094668,-198.52358434863842,1.6570975473619542
1390,3,0.00298437499998272,66.71622293282553,8.625439412711448e-13,0.0
1391,2,0.07044531249999864,63.06989634419522,-159.22242252630997,4.702941204609328
1392,2,0.044710937500042285,61.60879217294546,-227.84978618222286,6.162997331445117
1393,2,0.023855468750014097,56.61538569132488,44.08333352571099,1.3460078322448044
1394,3,0.00435937500003547,50.606105422973634,-3959.608740894901,7.161030625478963
1395,2,0.017074218749996817,49.76508973897751,-2808.3770950908483,20.944112753667813
1396,2,0.008531250000032742,66.2466425214495,-1164.5590751638076,3.579552088746621
1397,2,0.0118125000000191,65.386653952763,-1786.2342718562736,6.286965883357129
1398,2,0.055265625000004086,64.20246476838082,88.38118992723294,6.451220203639758
1399,2,0.03247265624997908,28.519482518758426,-1425.9010615193995,16.398236962694526
1400,3,0.0037304687499499782,79.2192785053353,333.6249397925325,2.6384110153756857
1401,2,0.027656250000006818,66.49566491042512,-202.57538121687455,2.12250034273784
1402,2,0.03557031249999909,54.57542771746399,-754.3916728447373,10.852981739531595
1403,2,0.04648437499997726,35.12893432465924,-1220.5756739704507,21.973474137969347
1404,3,0.0028124999999992184,47.491741306873976,402.30816451810966,0.8063119028325395
1405,2,0.024621093749999545,53.17582575480142,-263.4955706669049,2.6793214515731805
1406,2,0.051406250000013635,71.99674505405325,265.3646713853555,8.545150128402964
1407,2,0.008328125000019782,73.20253104007604,-727.6411798377495,2.806796516796636
1408,2,0.020703124999982947,62.48577484994564,-429.1224667721978,3.636033945160844
1409,2,0.010054687499973623,49.531566198147715,-350.89344057979037,1.6328625754616088
1410,2,0.017578125,71.00983755493164,944.2689941656943,6.556799219131237
1411,2,0.015234375000034106,75.26391079961037,133.06105703819983,1.5752429431001531
1412,2,0.007359375000021373,63.55487596535984,-1161.292951988752,3.0875964738649246
1413,2,0.04282031249999818,62.55893206128887,-31.72835374494421,4.8462071070319475
1414,2,0.019195312500016826,68.39272243729053,-458.35330020672546,3.6128547837386575
1415,2,0.005546874999993179,59.27583609094153,-1334.9784658363412,3.086607887160412
1416,2,0.016769531249963162,49.665327165184955,-405.6207280832736,10.25590264020274
1417,2,0.017499999999984084,71.19413920811245,-343.4322686659136,1.9794866372215738
1418,2,0.013570312500007729,61.36807585254158,-123.65796316073497,0.609924142012157
1419,2,0.02664062499997044,63.88508262461665,-228.97179825522088,2.1881202210309
1420,2,0.03686718749997908,82.28400798568086,-100.82679885214407,3.8500297400444174
1421,2,0.010937500000011369,81.47984599044082,768.7854810617898,7.75857012798357
1422,2,0.02409765624997817,71.90568773234202,393.81782279337534,3.228111813793466
1423,2,0.015519531249992726,62.652728032021635,-794.4681678590007,4.558247815123533
1424,2,0.013750000000015916,99.16024058760559,-151.86595365418856,0.9510692846601806
1425,2,0.018917968750031374,64.0376209921975,-579.7617630822962,4.8471177907197145
1426,2,0.006750000000010914,48.489622751871735,-53.87205387205339,1.0795518045769883
1427,3,0.004457031250012733,59.115276757924825,1996.798990588743,3.1690257706462206
1428,2,0.01268750000002683,61.59477166568532,-82.58763846938645,1.5886675069818357
1429,2,0.021484375,57.61918161565608,-335.4489360906473,2.904821108937885
1430,2,0.0186484375000191,63.073025239716976,130.0564657588561,1.098468223640056
1431,2,0.017195312499950433,65.1508502826824,259.33013543904275,4.586142432476397
1432,3,0.004500000000007276,75.0781478881836,-1272.727272727274,4.377975178854566
1433,2,0.04898437499997499,68.14162760627121,232.87659053112915,21.75045337671413
1434,2,0.01212500000002592,97.19560660337791,31.308103150110203,1.4027330012837946
1435,2,0.01254687499999818,54.09841165315175,-230.30925678784598,3.918621943433436
1436,2,0.016640624999979536,65.78308030259704,181.57662484048336,3.166782785688022
1437,2,0.061093749999997726,25.078141535288854,-572.0389230351392,20.37241028216323
1438,2,0.012499999999988631,78.64225006103516,-99.93355481727545,3.0369157286393613
1439,2,0.03466406250004184,66.85382295881,-638.5103932835333,5.6719129935853845
1440,2,0.02789062500005457,34.284766762002,-2779.050596490934,27.139445654408288
1441,2,0.010226562500065484,57.478877512613934,-1829.846879463248,6.865790393964874
1442,2,0.029476562500008182,59.90769245592806,-802.7650855901642,9.861811102793787
1443,2,0.03584765624998454,49.32125329612789,-329.31627887526463,3.5190644181283703
1444,2,0.012140625000029104,63.54396721638684,1387.7744744391946,11.03005265420337
1445,5,0.020718750000014552,47.000171666706144,229.9467037937256,12.556943985670216
1446,2,0.06479687499995634,55.36508051554361,213.3360449715748,8.76121043532369
1447,2,0.01249218750001546,46.159828633602345,-2460.847163824279,14.030906980715477
1448,2,0.006343750000041837,73.51471883087909,-887.9354833491064,2.42164200918025
1449,2,0.008015624999984539,61.32740472185559,91.90218564981907,0.7904774497107256
1450,2,0.03062499999998636,58.06417678833008,285.0333563377042,4.437307285230832
1451,2,0.02268749999996089,54.593581214226866,-1933.902474786424,14.762109375466347
1452,2,0.0185546875,35.75790772689015,4.117638188681634,0.9157197565143228
1453,2,0.01575390624999784,56.9163061845218,-1596.5848186031687,9.399739688703797
1454,4,0.01321093750000557,26.63396121678727,-109.81504624622713,10.768171224234896
1455,2,0.025531250000000227,8.475549108992945,88.1554057615386,2.158620595650621
1456,2,0.024500000000003297,54.94800955010939,-513.8242497375956,12.41545420433893
1457,2,0.009843750000001705,69.54394987531354,-1750.9139646969988,5.511043593097647
1458,2,0.010957031249986926,58.23381534254695,1061.0666619180172,3.961985516739407
1459,2,0.007265624999988063,73.13585873605949,-3217.7305502846325,7.784813660797112
1460,2,0.01849999999998886,60.06730745240888,-1511.2708803983949,10.295564781461831
1461,2,0.017578125,45.55799790034219,-814.8409462093679,7.738160394552745
1462,2,0.03695312499999659,49.059554908067945,178.84933997853798,13.701940162833855
1463,2,0.009375000000005684,49.70523703675316,-3931.5440420595055,17.81274113034034
1464,2,0.014843749999982947,65.44249070631972,-3071.834170040488,15.480231196423937
1465,2,0.011367187500013642,63.07790024586213,168.60357025457654,1.3887677978583404
1466,2,0.005203125000008414,71.33075951241159,-1641.0474356420284,3.3878473906560207
1467,2,0.0103359375000025,69.21558947176547,-132.11922986359042,1.9350272324011588
1468,2,0.009492187500001135,53.70234816751362,-431.49806790571785,2.8556705767508066
1469,2,0.01558593749999204,78.34108685945209,-538.8692261318802,2.4731894038361766
1470,2,0.01742968749999818,65.35970730903821,474.25077288827134,2.96614445989111
1471,2,0.00832812499999136,64.65783138853129,-223.55790550912516,0.9959807825708521
1472,2,0.026960937499978854,52.97218091697647,-274.2322445112184,14.74407662128972
1473,2,0.014492187499996591,61.3452645658896,-2272.5979928589677,15.061077631851347
1474,2,0.006726562500006139,70.0251528960307,-1565.2916713498942,4.0395841281802465
1475,3,0.003796875000006139,74.43918965345513,354.55145475595367,1.6877129586196729
1476,3,0.004007812499992268,42.48727679045304,-984.63814344821,2.6260907956589654
1477,3,0.0025390625000056843,104.17203240727603,-3518.4162402483275,3.85923276372646
1478,2,0.005953125000019099,67.9499397277832,-2635.9781950333177,5.413657941511665
1479,2,0.01072265624998181,63.01343154907226,-327.20990278836723,1.637057257537292
1480,2,0.03317578125000864,56.57006281534831,-9.252717414608203,9.16896398115975
1481,2,0.020117187500005684,52.34591124821635,-1942.944951119364,12.551468373559144
1482,2,0.012796875000020693,51.361044759335726,1704.6031874407154,18.493291429998916
1483,2,0.012375000000020007,65.25069835797025,94.8454781458464,2.5533524870617827
1484,3,0.0029882812499977267,73.27156869726244,-2799.606988765008,4.991643236451154
1485,2,0.014523437500002956,73.61172188652887,-1167.7287574723473,5.3390282984724715
1486,3,0.004500000000007276,23.816850662231445,-222.2222222222226,0.7126966450997984
1487,2,0.01257812500000455,74.1125176259454,405.36185109415834,11.335853935101195
1488,2,0.005249999999989541,60.663849712123536,-1038.7151310228228,2.211776311534231
1489,3,0.003621093749984538,22.45997374266097,-467.9845871287088,1.947366196781261
1490,2,0.007226562500022737,72.21017349407236,-573.3895442460524,1.8163918355112048
1491,2,0.00927734375,59.80219904581706,-1806.9323736692145,7.046997299571707
1492,2,0.015468750000025013,57.48821028402029,-1190.611974316399,8.062604455456304
1493,3,0.0035156249999772626,75.08708185831706,-312.07619047618937,2.139419888735603
1494,2,0.020624999999995453,63.33783225726364,-808.7015130477441,5.564342348656463
1495,2,0.02999999999997272,33.72720360072507,-2199.8374077712933,22.282849417276655
1496,2,0.017187500000034106,47.01464007945543,-1672.209873212105,10.569999466332519
1497,2,0.008500000000026375,66.75685075271961,-215.03827969376218,1.6950607807177032
1498,2,0.008730468750002274,53.00825536092122,222.44727300779186,4.748836185619074
1499,2,0.01265624999996362,63.85934117635091,0.6652577041220786,1.1739311016612368
1500,2,0.010242187500011823,61.731766349390924,-2390.936609257699,8.557317719755687
1501,2,0.014843749999954525,48.46290809378337,-4422.570088587807,20.44096847613001
1502,2,0.016585937499996817,63.834044977561724,-258.0858371958042,2.9128590135316106
1503,2,0.007972656249989996,66.17022970658314,-800.4187067918228,2.7158090850755263
1504,2,0.02114062499998681,55.83600120257614,-958.4240820982702,6.600327693219043
1505,2,0.009496093750044564,73.6605618794759,-922.9665555838296,3.676021908081156
1506,2,0.018730468749993182,58.67878926409422,36.40011840768406,4.2588167260114345
1507,2,0.00828124999998181,60.40979730857993,-1704.3547410225922,6.243536589119191
1508,2,0.007089843750009095,44.66781574846751,-359.74131746311434,1.013403359109816
1509,3,0.0035156249999772626,63.710387995765544,-620.0189214758751,1.2815749018591016
1510,2,0.015609374999996815,69.20608613297746,13.30501362050364,7.281274690950014
1511,2,0.011062499999979993,68.98717271611932,-293.8274409401412,1.5544443700141273
1512,2,0.0166015625,63.38633612864182,-2672.5378858688573,14.22774796594759
1513,2,0.03749999999996589,34.834876145607126,-1139.6877986120805,14.053831903364784
1514,2,0.01413281250000864,61.98372857877524,-324.3236665510629,2.80216483937618
1515,2,0.03432812500000182,51.31767744176528,-628.6093637941899,8.460652979567124
1516,2,0.005386718750003183,57.08069783991034,-970.0876299861052,1.9680423730910093
1517,2,0.028355468750021377,55.43173317147903,-651.0152739639121,8.850350426123027
1518,2,0.04106250000000955,60.20443214364603,436.84260845173037,10.113433187777037
1519,2,0.007433593749965439,60.972591312452295,-1451.4207250902482,3.704340331195181
1520,2,0.014906250000024103,70.33697477679387,-1150.7023455162205,12.465315430391044
1521,2,0.013535156249986358,67.06793838500978,-872.8420888420883,8.398399847590017
1522,2,0.010546874999988631,70.36069825116326,84.71588973637616,5.0475935545605815
1523,2,0.01454687500000773,61.199152466049775,-531.4691698419921,3.790218329987891
1524,2,0.015039062499965894,57.29775998515468,-412.1089199390997,2.93858326274611
1525,2,0.0145546874999809,48.68376189011794,107.0234113712376,1.6058501109239858
1526,2,0.00543750000002774,69.07936595036433,-3886.89059246089,7.3597685905176515
1527,2,0.023613281250050026,64.1562886919294,-31.677703189142562,2.774898983227995
1528,2,0.0927265624999336,61.808201020022466,-51.07464232968128,11.089527675795855
1529,2,0.038156250000042746,57.03573815774598,-503.82469467620814,13.660253490026026
1530,2,0.011058593750021828,66.92571446736653,-888.4966779364522,3.6214451575634494
1531,2,0.0175156249999997,41.37000643196753,-118.34935017654176,1.0985647371755027
1532,2,0.004562499999991586,47.645562386026185,-534.3770384866274,1.1518917272662166
1533,2,0.05974609374999317,38.79678603784362,117.71150838913306,17.27173327496928
1534,2,0.011207031250009436,51.47381411100689,-968.2428448255533,3.844476178118815
1535,2,0.016531249999999886,65.76079045171323,351.40714214406023,4.1322977165300445
1536,2,0.021093749999991473,59.10900987536702,-586.4235872193748,5.710259086082447
1537,2,0.010078124999992609,54.79378381383005,-71.3276248159968,1.0929618442659341
1538,2,0.01736718749999966,52.18479839591093,-74.13045141400582,1.5268557462831982
1539,2,0.012714843749989768,59.83315683180287,-1331.467910022362,5.908230633764533
1540,2,0.005449218749987494,63.91587120757886,-1868.1469428940784,3.7903226721573997
1541,2,0.03628125000000182,43.24515705467071,-1389.665067577159,21.371621090259925
1542,2,0.0178124999999909,45.489922417973176,-1278.9260694599632,11.074243252885887
1543,3,0.004179687499998863,74.5165896549403,-133.12018720026276,0.5349844880747161
1544,2,0.016046875000000682,64.22853517832246,-590.0419456428469,5.235799761794125
1545,2,0.014179687499989768,44.73946716232962,-730.278541615442,11.310341914632867
1546,2,0.015812499999981355,52.53394142357079,-164.54749553370976,1.1884740134216605
1547,2,0.01043749999999477,45.870575132824136,-19.0745572745391,3.3384993981267272
1548,2,0.00529687499999909,39.12781256114263,-1341.7341857025149,4.85108075670296
1549,2,0.0068437500000015925,46.733370454344026,-2863.337450689679,7.427219509840658
1550,3,0.003124999999982947,71.46041519165037,-901.1199999999974,1.1626177359734369
1551,2,0.01356250000000614,52.17085157621891,-99.53096119911714,1.1905100976730458
1552,2,0.04303124999998431,52.200244222368525,-316.21067164387483,15.579939871983964
1553,3,0.0031445312500011373,70.67636192574236,-2979.333311424416,3.786552116954209
1554,2,0.01573437499999386,39.73432349021533,-1974.7284249729403,14.589094576535661
1555,2,0.010722656250010232,61.41530028633449,-317.70575657205205,2.381190734311198
1556,2,0.02233984374998954,45.25591821812871,-851.4290771011384,7.319144296998004
1557,2,0.013499999999993406,71.4454951618993,-1201.1004660514427,6.1646050366480365
1558,2,0.01838281249999341,64.19536058195345,-427.3378312977728,3.7391757667168375
1559,2,0.01344140624999568,60.27681399929908,-1494.8963548558288,17.448952600668694
1560,3,0.003691406249998863,55.37427408554974,701.1515717398061,3.37241873241923
1561,2,0.010867187499997044,59.11928219661535,-279.2018169598989,1.7231982404052852
1562,2,0.0051679687500154605,55.64974817288976,551.4200732859617,1.1754206175095347
1563,2,0.01028124999999136,74.15166765578248,245.49633467392155,2.3795024579161224
1564,2,0.009851562499989086,62.25807981185039,-2390.653085372209,9.152420803571065
1565,3,0.0026562499999727147,61.92458590339211,-1822.244191794368,2.062014334137096
1566,2,0.008542968750020918,62.49239228411419,-2161.5926382459106,6.387558924027914
1567,2,0.010601562500028194,59.242405450644604,-1592.842045093474,7.923728404974084
1568,2,0.03665624999996453,9.760365652001422,158.97702841733255,5.344305518354162
1569,2,0.008624999999994998,45.81186179083747,24.065804935370192,1.1197212972456645
1570,3,0.0029999999999859033,67.38610873444709,-1768.5664939550934,2.1795384671708167
1571,2,0.012187500000038655,31.96341696818164,123.85189332960026,4.848499797743659
1572,2,0.007871093749997726,66.53968292627579,-545.0462192893954,2.8740481439122614
1573,2,0.011874999999974987,57.310379791259756,528.4806866952789,4.100948399794587
1574,2,0.012804687500022284,57.667204945882155,-1241.5743074161521,5.154176666571757
1575,2,0.0595703125,18.97449401073937,-550.7074893761629,14.832180510930714
1576,2,0.07421875,16.48475752490721,-513.3364982830797,14.47984228275266
1577,2,0.0224609375,44.060461438935384,-1661.392077873671,14.186049102763267
1578,2,0.021500000000003183,57.44316849228024,1243.561630365308,11.511173374345319
1579,2,0.056730468750004086,25.32205568298664,-226.64822191559682,11.045998396162656
1580,2,0.01511718749998181,58.30329783512996,-359.7726826897465,5.071244550923646
1581,2,0.02650781249997181,67.63790622113552,-405.5624464022297,4.71283463705384
1582,2,0.022625000000005,62.124542865124376,238.08665867097167,3.011336575218199
1583,2,0.013574218750022736,67.87178673504067,-512.7259521393397,3.3202198795639615
1584,2,0.0061249999999972715,50.858705878862885,-870.5204620966074,2.49116452550573
1585,3,0.0029687499999795364,44.55857748734324,-1210.2677746999075,2.945095196879495
1586,2,0.01415624999998499,66.99415247063888,-656.584804372123,2.624974167748724
1587,2,0.012890625000011369,71.23382397267157,-2885.7589736946297,12.023922023489385
1588,2,0.08670703125000045,27.32542555272942,-484.04438182396837,22.37301002569173
1589,2,0.008851562500012733,55.59875380877153,160.2206598008379,1.4289761189414392
1590,2,0.0321562500000141,61.85948645102011,61.144746320025774,4.261279724694875
1591,2,0.06591406250004184,39.95116021898058,-443.9032111230926,14.415363973586846
1592,2,0.007578125000009095,53.981930052928426,-515.295171200915,1.6004090353042373
1593,2,0.03765234375003956,55.86561419838353,-195.66955477878642,4.916003067253797
1594,2,0.004640625000035925,49.33536210414513,-2296.3414044753713,8.309329289131485
1595,2,0.04194531249999045,59.40788753092789,-401.190755400004,13.979300747210116
1596,2,0.030214843750002274,30.80048917134603,-562.835509910298,10.717826032913335
1597,2,0.007734374999984085,58.97579605654894,-243.53224630041217,0.9157727160668611
1598,2,0.008874999999989086,72.70701142431984,-1342.2795819379132,8.554305574135025
1599,3,0.0029062499999668034,67.74457288829693,-1413.1447300327716,1.7717635566949008
1600,2,0.08364453125000182,46.07345054411349,-109.19391752468607,9.429212867227948
1601,2,0.09999609375000773,61.40086091083029,-42.471248368142575,9.865420843079631
1602,2,0.013804687499998636,72.36517756253001,470.64391008816904,2.988861219833212
1603,2,0.00634765625,70.10015046910958,100.59598813884544,5.461307152346438
1604,2,0.007875000000012733,50.97041944306472,-1546.9293924466335,4.47474499078714
1605,3,0.003999999999962256,53.58866601396901,-2414.470284237727,3.592857630164413
1606,2,0.007617187499988631,65.23914204811564,-404.1022974598951,2.290374258514309
1607,2,0.015468750000025013,45.17356157542473,-164.6545931607603,1.8752810114075336
1608,2,0.006449218749992268,64.64776951672863,-1249.320757982176,3.3479532865306245
1609,2,0.011484375000009095,51.077340853722745,71.1206862945286,1.5187526862188228
1610,2,0.01706250000000864,51.79389666602725,-1549.7592108887804,9.874299880914547
1611,2,0.02930859375004502,53.11673952185589,-298.22285787022537,5.533465721129731
1612,2,0.038921875000028194,58.62796430767707,-305.460332304099,4.343663586289736
1613,2,0.009093749999976808,70.64225045228616,-143.49547277133902,0.6243706953592401
1614,2,0.01708984375,53.63614273071289,314.95400550690056,2.189884080608236
1615,2,0.02528906250000773,62.61820753177483,-492.76152668404336,3.651843965333287
1616,2,0.01037500000001046,59.916388026254616,-648.9529799366543,2.5842158693690624
1617,2,0.019781249999994092,55.92167267709408,-383.3325094711746,3.2872606361461134
1618,2,0.01546874999996817,56.46243514247875,-80.88031076326992,0.8209933721319467
1619,2,0.006468750000010459,64.99137410344304,-119.42429516800209,1.026241520376481
1620,2,0.013453125000012278,47.00295393972686,343.4135011573308,3.2650350518095204
1621,2,0.041589843749989086,62.84914716816096,-24.311056870248795,8.013821653532649
1622,2,0.009898437499998636,79.47253090994698,-614.5936147514683,2.2398489730218354
1623,3,0.003124999999954525,77.94813814685119,-489.0746268656703,1.0655968497150414
1624,3,0.003945312499979536,53.50983220368183,-228.31502010158883,0.5639737953102915
1625,3,0.0036093749999963616,61.29786099885639,66.66015688572146,1.3549579098209767
1626,2,0.009679687500010914,58.954000623038645,-616.8812708071978,4.382557484728407
1627,2,0.009242187499978629,49.19169847257845,346.61027644585425,1.629261864687501
1628,2,0.019421874999977717,57.71645955157175,89.23399385874184,2.4112379887076885
1629,2,0.0051406250000241025,60.27513294119053,-472.08418434355536,1.8962099105687933
1630,2,0.006234375000019554,63.79491476200553,-427.4432097001625,1.1179039301310043
1631,2,0.02111718750001046,57.84560768626561,-702.7255898299478,6.508611274202637
1632,2,0.006785156249975444,44.0724560059223,-294.9351090332492,1.3429449754368197
1633,2,0.00831250000004502,86.25918187662467,-1602.9988866974725,6.077560676234247
1634,2,0.02056640625005457,47.45597289780439,-313.13345349058466,3.2731883366028693
1635,2,0.017156250000084583,27.7887141186258,482.4317810095429,3.7859745620702583
